new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,99,1,0,0,1,2,0
0,0,1,2,0,0,0,1,7,7
0,0,1,7,7,0,0,1,13,1
0,0,1,13,1,0,0,1,3,2
0,0,1,3,2,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,1,2,0
0,0,1,2,0,1,0,0,333,0
1,0,0,333,0,0,0,1,0,0
0,0,1,0,0,0,0,1,3,0
0,0,1,3,0,0,0,1,18,18
0,0,1,18,18,0,0,1,0,29
0,0,1,0,29,0,0,1,29,0
0,0,1,29,0,0,0,1,15,0
0,0,1,15,0,0,0,1,141,1
0,0,1,141,1,0,0,1,1,2
0,0,1,1,2,0,0,1,840,795
0,0,1,840,795,0,0,1,19,19
0,0,1,19,19,0,0,1,3,3
0,0,1,3,3,0,0,1,112,4
0,0,1,112,4,0,0,1,18,1
0,0,1,18,1,0,0,1,3,0
0,0,1,3,0,0,0,1,10,0
0,0,1,10,0,0,0,1,23,13
0,0,1,23,13,0,0,1,11,5
0,0,1,11,5,0,0,1,1,19
0,0,1,1,19,0,0,2,72,34
0,0,2,72,34,0,0,1,47,4
0,0,1,47,4,0,0,1,2,0
0,0,1,2,0,0,0,1,3,6
0,0,1,3,6,0,0,2,4,0
0,0,2,4,0,0,0,2,6,0
0,0,2,6,0,0,0,2,32,32
0,0,2,32,32,0,0,2,88,4
0,0,2,88,4,0,0,2,28,0
0,0,2,28,0,0,0,2,126,12
0,0,2,126,12,0,0,1,50,14
0,0,1,50,14,0,0,2,52,0
0,0,2,52,0,10,0,0,861,0
10,0,0,861,0,0,0,2,54,18
0,0,2,54,18,0,0,1,7,3
0,0,1,7,3,0,0,2,12,22
0,0,2,12,22,0,0,1,52,14
0,0,1,52,14,0,0,1,93,2
0,0,1,93,2,1,0,0,222,0
1,0,0,222,0,0,0,1,3,3
0,0,1,3,3,0,0,1,4,4
0,0,1,4,4,0,0,1,4,0
0,0,1,4,0,0,0,1,3,0
0,0,1,3,0,0,0,1,2,2
0,0,1,2,2,0,0,1,118,26
0,0,1,118,26,1,0,0,17,0
