new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
3,0,10,32,13,0,0,1,2,2
0,0,1,2,2,1,1,3,990,1927
1,1,3,990,1927,1,0,0,935,0
1,0,0,935,0,0,0,3,272,222
0,0,3,272,222,0,0,6,148,11
0,0,6,148,11,2,0,7,357,96
2,0,7,357,96,0,0,5,33,19
0,0,5,33,19,0,0,5,121,88
0,0,5,121,88,0,0,1,524,281
0,0,1,524,281,0,0,2,55,47
0,0,2,55,47,0,0,2,535,178
0,0,2,535,178,0,0,17,364,240
0,0,17,364,240,3,0,11,1312,83
3,0,11,1312,83,0,0,1,3,1
0,0,1,3,1,0,0,3,396,5
0,0,3,396,5,0,0,5,18,14
0,0,5,18,14,4,0,5,550,3
4,0,5,550,3,0,0,104,627,731
0,0,104,627,731,0,0,4,12,10
0,0,4,12,10,0,0,3,32,20
0,0,3,32,20,0,0,4,46,61
0,0,4,46,61,0,0,3,18,23
0,0,3,18,23,0,0,7,354,245
0,0,7,354,245,0,0,5,28,19
0,0,5,28,19,0,0,2,129,3
0,0,2,129,3,0,0,7,52,61
0,0,7,52,61,0,0,1,58,19
0,0,1,58,19,0,0,4,13,6
0,0,4,13,6,0,0,17,108,131
0,0,17,108,131,0,0,1,34,208
0,0,1,34,208,0,0,12,298,96
0,0,12,298,96,1,0,2,33,6
1,0,2,33,6,0,0,1,1,2
0,0,1,1,2,0,0,1,0,0
0,0,1,0,0,0,0,3,8,2
0,0,3,8,2,0,0,1,0,0
0,0,1,0,0,0,0,2,2,4
0,0,2,2,4,0,0,1,145,86
0,0,1,145,86,1,0,4,23,3
1,0,4,23,3,0,0,1,6,3
0,0,1,6,3,0,0,1,1,5
0,0,1,1,5,0,0,1,0,0
0,0,1,0,0,0,0,2,13,0
0,0,2,13,0,0,0,3,14,3
0,0,3,14,3,1,0,3,45,3
1,0,3,45,3,0,0,8,30,10
0,0,8,30,10,0,0,1,10,13
0,0,1,10,13,29,0,14,9539,348
29,0,14,9539,348,33,0,57,5684,2808
33,0,57,5684,2808,0,0,7,106,97
0,0,7,106,97,0,0,1,2,1
0,0,1,2,1,0,0,1,2,0
0,0,1,2,0,0,0,3,5,5
0,0,3,5,5,0,0,1,4,2
0,0,1,4,2,0,0,2,14,1
0,0,2,14,1,0,0,5,196,24
0,0,5,196,24,0,0,5,7,6
0,0,5,7,6,2,1,46,1128,756
2,1,46,1128,756,0,0,21,981,1088
0,0,21,981,1088,0,0,16,375,327
0,0,16,375,327,2,0,0,1203,0
2,0,0,1203,0,1,0,1,6,1
1,0,1,6,1,0,0,14,35,18
0,0,14,35,18,0,0,10,164,25
0,0,10,164,25,1,0,0,310,0
1,0,0,310,0,0,0,1,207,206
0,0,1,207,206,0,0,7,48,45
0,0,7,48,45,0,0,9,142,104
0,0,9,142,104,0,0,12,80,73
0,0,12,80,73,1,0,2,71,0
1,0,2,71,0,0,0,3,60,49
0,0,3,60,49,7,8,11,115,253
7,8,11,115,253,2,0,3,232,3
2,0,3,232,3,0,0,1,57,3
0,0,1,57,3,3,0,5,739,147
3,0,5,739,147,1,0,7,28,15
1,0,7,28,15,0,0,1,0,0
0,0,1,0,0,0,0,8,104,81
0,0,8,104,81,4,0,18,815,53
4,0,18,815,53,0,0,1,7,8
0,0,1,7,8,0,0,2,17,9
0,0,2,17,9,0,0,4,50,134
0,0,4,50,134,0,0,6,8,11
0,0,6,8,11,0,0,1,4,0
0,0,1,4,0,0,1,9,103,47
0,1,9,103,47,0,0,3,5,2
0,0,3,5,2,0,0,5,42,27
0,0,5,42,27,0,0,54,85,56
0,0,54,85,56,0,0,2,8,8
0,0,2,8,8,0,0,6,162,151
0,0,6,162,151,0,0,1,0,0
0,0,1,0,0,0,0,5,33,10
0,0,5,33,10,1,0,4,348,294
1,0,4,348,294,0,0,3,302,314
0,0,3,302,314,0,0,1,155,70
0,0,1,155,70,0,0,2,36,46
0,0,2,36,46,0,0,1,8,12
0,0,1,8,12,0,0,1,21,3
0,0,1,21,3,0,0,1,4,3
0,0,1,4,3,0,0,1,24,2
0,0,1,24,2,0,0,1,0,0
0,0,1,0,0,0,0,2,20,148
0,0,2,20,148,0,0,1,0,0
0,0,1,0,0,0,0,4,112,102
0,0,4,112,102,0,0,5,20,5
0,0,5,20,5,0,0,7,168,35
0,0,7,168,35,0,0,1,0,0
0,0,1,0,0,0,0,2,7,10
0,0,2,7,10,0,0,1,1,2
0,0,1,1,2,0,0,1,0,0
0,0,1,0,0,0,0,1,9,4
0,0,1,9,4,0,0,2,2,2
0,0,2,2,2,0,0,1,9,2
0,0,1,9,2,0,0,2,43,19
0,0,2,43,19,0,0,5,22,8
0,0,5,22,8,0,0,2,8,9
0,0,2,8,9,0,0,2,71,6
0,0,2,71,6,0,0,1,11,3
0,0,1,11,3,0,0,5,115,23
0,0,5,115,23,0,0,4,105,6
0,0,4,105,6,0,0,2,16,6
0,0,2,16,6,0,0,1,3,5
0,0,1,3,5,0,0,1,2,4
0,0,1,2,4,0,0,3,17,0
0,0,3,17,0,0,0,2,12,7
0,0,2,12,7,0,0,3,8,2
0,0,3,8,2,0,0,2,8,8
0,0,2,8,8,0,0,1,0,0
0,0,1,0,0,0,0,9,457,681
0,0,9,457,681,0,0,2,2,10
0,0,2,2,10,0,0,6,16,23
0,0,6,16,23,0,0,6,109,15
0,0,6,109,15,2,0,8,602,144
2,0,8,602,144,0,0,7,83,9
0,0,7,83,9,0,0,3,261,196
0,0,3,261,196,0,0,12,122,106
0,0,12,122,106,0,0,10,98,79
0,0,10,98,79,0,0,1,17,13
0,0,1,17,13,0,0,4,28,1
0,0,4,28,1,0,0,1,27,13
0,0,1,27,13,0,0,3,51,30
0,0,3,51,30,0,0,1,6,14
