new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
2,1,0,286,8,0,0,4,63,11
0,0,4,63,11,0,0,2,19,5
0,0,2,19,5,0,0,3,57,11
0,0,3,57,11,0,0,15,115,82
0,0,15,115,82,0,0,3,51,15
0,0,3,51,15,0,0,3,12,10
0,0,3,12,10,0,0,4,51,4
0,0,4,51,4,0,0,2,29,12
0,0,2,29,12,0,0,7,45,24
0,0,7,45,24,0,0,9,3,21
0,0,9,3,21,0,0,6,77,7
0,0,6,77,7,0,0,3,85,3
0,0,3,85,3,0,0,5,31,14
0,0,5,31,14,0,0,2,8,2
0,0,2,8,2,0,0,6,62,3
0,0,6,62,3,0,0,1,17,2
0,0,1,17,2,0,0,1,89,20
0,0,1,89,20,0,0,1,229,126
0,0,1,229,126,0,0,1,27,12
0,0,1,27,12,0,0,4,124,4
0,0,4,124,4,0,0,3,81,42
0,0,3,81,42,0,0,5,60,2
0,0,5,60,2,0,0,1,7,0
0,0,1,7,0,0,0,1,2,0
0,0,1,2,0,0,0,1,35,25
0,0,1,35,25,0,0,1,5,7
0,0,1,5,7,0,0,2,1,84
0,0,2,1,84,0,0,1,4,2
0,0,1,4,2,0,0,3,50,45
0,0,3,50,45,2,0,0,809,0
2,0,0,809,0,0,0,1,260,76
0,0,1,260,76,1,0,0,104,0
1,0,0,104,0,0,0,3,33,28
0,0,3,33,28,0,0,2,18,26
0,0,2,18,26,0,0,4,45,11
0,0,4,45,11,0,0,4,65,3
0,0,4,65,3,0,0,4,32,3
0,0,4,32,3,0,0,2,65,2
0,0,2,65,2,0,0,3,53,12
0,0,3,53,12,0,0,3,61,18
0,0,3,61,18,0,0,1,8,3
0,0,1,8,3,0,0,15,196,195
0,0,15,196,195,1,0,1,253,21
1,0,1,253,21,0,0,2,4,7
0,0,2,4,7,0,0,8,91,26
0,0,8,91,26,0,0,5,29,30
0,0,5,29,30,0,0,3,37,23
0,0,3,37,23,0,0,2,16,23
0,0,2,16,23,0,0,6,56,42
0,0,6,56,42,0,0,6,118,37
0,0,6,118,37,0,0,2,52,27
0,0,2,52,27,0,0,1,84,13
0,0,1,84,13,0,0,3,16,15
0,0,3,16,15,0,0,2,75,7
0,0,2,75,7,0,0,5,27,19
0,0,5,27,19,0,0,8,60,62
0,0,8,60,62,0,0,4,10,10
0,0,4,10,10,0,0,4,17,17
