new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,7,1,2,2012,0,0,1,0,0
0,0,1,0,0,0,0,10,383,386
0,0,10,383,386,0,0,3,26,19
0,0,3,26,19,0,0,14,178,37
0,0,14,178,37,0,0,2,18,15
0,0,2,18,15,0,0,1,12,30
0,0,1,12,30,0,0,1,4,0
0,0,1,4,0,0,0,1,7,4
0,0,1,7,4,0,0,2,22,9
0,0,2,22,9,0,0,1,0,18
0,0,1,0,18,0,0,2,41,2
0,0,2,41,2,0,0,2,54,42
0,0,2,54,42,0,0,1,0,0
0,0,1,0,0,0,0,2,1,7
0,0,2,1,7,0,0,1,5,5
0,0,1,5,5,0,0,2,0,6
0,0,2,0,6,0,2,53,21,499
0,2,53,21,499,0,0,4,10,10
0,0,4,10,10,0,0,4,27,97
0,0,4,27,97,0,4,51,501,2221
0,4,51,501,2221,0,0,7,76,94
0,0,7,76,94,1,0,4,31,5
1,0,4,31,5,0,0,1,13,17
0,0,1,13,17,0,0,1,0,13
0,0,1,0,13,4,1,1,58,9
4,1,1,58,9,0,0,2,4,4
0,0,2,4,4,0,0,1,4,17
0,0,1,4,17,0,0,3,5,11
0,0,3,5,11,0,0,1,2,2
0,0,1,2,2,1,0,0,276,0
1,0,0,276,0,0,0,1,0,0
0,0,1,0,0,0,0,2,24,22
0,0,2,24,22,0,0,2,664,229
0,0,2,664,229,0,0,2,10,10
0,0,2,10,10,0,0,1,7,0
0,0,1,7,0,0,0,2,30,0
0,0,2,30,0,0,0,1,5,7
0,0,1,5,7,0,0,2,6,3
0,0,2,6,3,0,0,1,0,0
0,0,1,0,0,0,0,1,5,0
0,0,1,5,0,0,0,1,3,0
0,0,1,3,0,0,0,1,12,2
0,0,1,12,2,0,0,2,4,1
0,0,2,4,1,0,0,2,23,1
0,0,2,23,1,0,0,1,0,0
0,0,1,0,0,0,0,2,51,51
0,0,2,51,51,0,0,2,87,51
0,0,2,87,51,0,0,1,0,0
0,0,1,0,0,0,0,5,74,15
0,0,5,74,15,6,0,2,159,1
6,0,2,159,1,0,0,2,79,3
0,0,2,79,3,0,0,5,99,636
0,0,5,99,636,3,0,0,385,0
3,0,0,385,0,0,0,2,34,0
0,0,2,34,0,0,0,2,77,8
0,0,2,77,8,0,0,0,0,0
0,0,0,0,0,0,0,2,60,0
0,0,2,60,0,0,0,2,51,0
0,0,2,51,0,0,0,1,2,2
0,0,1,2,2,0,0,1,47,89
0,0,1,47,89,0,0,1,25,45
0,0,1,25,45,0,0,2,24,2
0,0,2,24,2,0,0,1,2,2
0,0,1,2,2,0,0,2,3,1
0,0,2,3,1,0,0,1,9,3
0,0,1,9,3,0,0,1,0,0
0,0,1,0,0,0,0,1,3,1
0,0,1,3,1,0,0,4,14,4
0,0,4,14,4,1,0,0,718,0
1,0,0,718,0,1,0,30,896,1170
1,0,30,896,1170,0,0,14,61,39
0,0,14,61,39,0,0,4,8,8
0,0,4,8,8,0,0,1,4,0
0,0,1,4,0,0,0,21,164,120
0,0,21,164,120,0,0,1,10,2
0,0,1,10,2,0,0,4,130,1
0,0,4,130,1,0,0,2,7,2
0,0,2,7,2,0,0,2,45,7
0,0,2,45,7,0,0,6,40,9
0,0,6,40,9,0,0,6,21,4
0,0,6,21,4,0,0,2,117,0
0,0,2,117,0,0,0,1,28,28
0,0,1,28,28,0,0,1,0,0
0,0,1,0,0,0,0,3,16,6
0,0,3,16,6,0,0,1,3,3
0,0,1,3,3,0,0,8,93,82
0,0,8,93,82,0,0,3,45,44
0,0,3,45,44,0,0,1,15,15
0,0,1,15,15,0,0,1,10,46
0,0,1,10,46,0,0,1,18,2
0,0,1,18,2,0,0,1,0,2
0,0,1,0,2,0,0,2,41,7
0,0,2,41,7,0,0,2,22,1
0,0,2,22,1,0,0,1,3,3
0,0,1,3,3,0,0,1,2,1
0,0,1,2,1,0,0,2,217,87
0,0,2,217,87,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,0
0,0,1,2,0,0,0,1,19,6
0,0,1,19,6,0,0,3,37,13
0,0,3,37,13,0,0,2,6,7
0,0,2,6,7,0,0,11,68,35
0,0,11,68,35,0,0,1,4,1
0,0,1,4,1,0,0,2,5,1
0,0,2,5,1,0,0,1,16,5
0,0,1,16,5,0,0,3,7,102
0,0,3,7,102,0,0,6,22,30
0,0,6,22,30,0,0,1,2,0
0,0,1,2,0,1,0,12,95,111
1,0,12,95,111,0,0,2,17,16
0,0,2,17,16,0,0,2,2,2
0,0,2,2,2,1,0,0,85,0
1,0,0,85,0,0,0,3,4,4
0,0,3,4,4,0,0,7,175,20
0,0,7,175,20,0,0,2,12,11
0,0,2,12,11,0,0,4,38,5
0,0,4,38,5,0,0,8,45,17
0,0,8,45,17,0,0,1,7,7
0,0,1,7,7,0,0,4,10,3
0,0,4,10,3,0,0,3,3,3
0,0,3,3,3,0,0,2,21,22
0,0,2,21,22,0,0,1,7,0
0,0,1,7,0,1,0,0,37,0
1,0,0,37,0,0,0,1,2,0
0,0,1,2,0,0,0,1,0,0
0,0,1,0,0,0,0,4,43,6
0,0,4,43,6,0,0,1,3,5
0,0,1,3,5,0,0,3,5,4
0,0,3,5,4,0,0,2,183,0
0,0,2,183,0,0,0,1,22,22
0,0,1,22,22,0,0,1,10,10
0,0,1,10,10,0,0,56,540,344
0,0,56,540,344,0,0,4,32,8
0,0,4,32,8,0,0,2,3,3
0,0,2,3,3,0,0,6,8,6
0,0,6,8,6,0,0,1,0,0
0,0,1,0,0,0,0,5,57,16
0,0,5,57,16,0,0,1,5,1
0,0,1,5,1,0,0,4,4,5
0,0,4,4,5,0,0,2,3,1
0,0,2,3,1,0,0,5,63,30
0,0,5,63,30,0,0,2,46,0
0,0,2,46,0,0,0,1,8,8
0,0,1,8,8,2,0,28,102,80
2,0,28,102,80,0,0,1,2,0
0,0,1,2,0,0,0,5,44,36
0,0,5,44,36,0,0,1,16,1
0,0,1,16,1,0,0,5,7,11
0,0,5,7,11,0,0,4,36,21
0,0,4,36,21,0,0,2,13,11
0,0,2,13,11,0,0,2,108,51
0,0,2,108,51,0,0,6,62,21
0,0,6,62,21,0,0,1,0,0
0,0,1,0,0,0,0,1,40,21
0,0,1,40,21,0,0,2,8,2
0,0,2,8,2,0,0,1,0,0
0,0,1,0,0,0,0,1,3,2
0,0,1,3,2,0,0,1,2,1
0,0,1,2,1,4,0,2,181,5
4,0,2,181,5,0,0,2,693,650
0,0,2,693,650,0,0,6,279,94
0,0,6,279,94,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,4
0,0,1,0,4,0,0,2,17,0
0,0,2,17,0,0,0,2,14,0
0,0,2,14,0,0,0,1,9,1
0,0,1,9,1,0,0,2,20,8
0,0,2,20,8,0,0,2,24,1
0,0,2,24,1,0,0,1,6,0
0,0,1,6,0,0,0,5,31,27
0,0,5,31,27,0,0,1,2,2
0,0,1,2,2,0,0,1,34,2
0,0,1,34,2,0,0,14,51,1
0,0,14,51,1,0,0,1,1,9
0,0,1,1,9,0,0,1,0,0
0,0,1,0,0,0,0,2,2,1
0,0,2,2,1,0,0,1,22,0
0,0,1,22,0,0,0,7,136,32
0,0,7,136,32,0,0,1,5,5
0,0,1,5,5,0,0,2,45,0
0,0,2,45,0,1,0,0,30,0
1,0,0,30,0,0,0,62,475,466
0,0,62,475,466,0,0,1,2,2
0,0,1,2,2,0,0,2,8,1
0,0,2,8,1,6,0,0,186,0
6,0,0,186,0,0,0,1,4,1
0,0,1,4,1,0,0,1,0,0
0,0,1,0,0,0,0,7,20,12
0,0,7,20,12,0,0,5,6,9
0,0,5,6,9,0,0,3,34,12
0,0,3,34,12,0,0,1,4,8
0,0,1,4,8,0,0,2,11,23
0,0,2,11,23,0,0,2,0,8
0,0,2,0,8,0,0,1,5,2
0,0,1,5,2,0,0,2,16,1
0,0,2,16,1,0,0,11,31,22
0,0,11,31,22,6,0,0,299,0
6,0,0,299,0,0,0,2,73,7
0,0,2,73,7,0,1,63,1616,1318
0,1,63,1616,1318,7,0,0,601,0
7,0,0,601,0,0,0,1,0,5
0,0,1,0,5,0,0,1,163,149
0,0,1,163,149,0,0,2,4,1
0,0,2,4,1,0,0,2,116,18
0,0,2,116,18,0,0,3,52,19
0,0,3,52,19,0,0,1,13,3
0,0,1,13,3,0,0,2,5,5
0,0,2,5,5,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,5,3
0,0,1,5,3,0,0,1,0,0
0,0,1,0,0,0,0,6,36,25
0,0,6,36,25,0,0,9,64,60
0,0,9,64,60,0,0,2,13,6
0,0,2,13,6,0,0,3,29,6
0,0,3,29,6,0,0,1,4,3
0,0,1,4,3,0,0,2,18,16
0,0,2,18,16,0,0,1,0,0
0,0,1,0,0,0,0,17,54,35
0,0,17,54,35,0,0,3,26,5
0,0,3,26,5,0,0,1,0,0
0,0,1,0,0,0,0,1,9,0
0,0,1,9,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,135,31
0,0,1,135,31,0,0,1,2,1
0,0,1,2,1,0,0,1,57,67
0,0,1,57,67,0,0,1,2,8
0,0,1,2,8,0,0,1,0,0
0,0,1,0,0,0,0,1,4,0
0,0,1,4,0,0,0,1,3,4
