new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,0,0,0,0,8,72,29
0,0,8,72,29,1,0,0,21,0
1,0,0,21,0,1,0,0,22,0
1,0,0,22,0,1,0,0,0,0
1,0,0,0,0,4,0,0,923,0
4,0,0,923,0,0,0,1,11,0
0,0,1,11,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,0,0,183
0,1,0,0,183,1,0,1,198,16
1,0,1,198,16,1,0,0,24,0
1,0,0,24,0,2,0,1,82,30
2,0,1,82,30,0,0,1,0,0
0,0,1,0,0,0,0,1,15,1
0,0,1,15,1,0,0,2,29,14
0,0,2,29,14,0,0,56,333,252
0,0,56,333,252,0,2,0,0,354
0,2,0,0,354,2,0,0,359,0
2,0,0,359,0,0,0,4,5,1
0,0,4,5,1,0,0,1,0,29
0,0,1,0,29,0,0,1,25,0
0,0,1,25,0,0,0,2,2,48
0,0,2,2,48,0,0,5,63,54
0,0,5,63,54,0,2,3,3,1044
0,2,3,3,1044,0,0,1,3,2
0,0,1,3,2,0,0,1,5,0
0,0,1,5,0,0,0,1,9,9
0,0,1,9,9,0,0,2,13,1
0,0,2,13,1,0,0,1,52,4
0,0,1,52,4,0,0,2,53,3
0,0,2,53,3,0,0,1,6,0
0,0,1,6,0,0,0,33,125,121
0,0,33,125,121,0,0,1,198,189
0,0,1,198,189,0,0,1,29,4
0,0,1,29,4,0,0,1,3,3
0,0,1,3,3,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,2,0,0,107,0
2,0,0,107,0,0,0,1,18,0
0,0,1,18,0,0,0,1,4,1
0,0,1,4,1,6,0,3,274,41
6,0,3,274,41,1,0,0,82,0
1,0,0,82,0,0,1,0,0,148
0,1,0,0,148,0,1,0,0,50
0,1,0,0,50,0,0,2,26,0
0,0,2,26,0,0,0,1,0,0
0,0,1,0,0,0,0,1,4,0
0,0,1,4,0,4,0,1,514,349
4,0,1,514,349,0,0,1,0,2
0,0,1,0,2,0,0,4,184,142
0,0,4,184,142,6,0,0,2217,0
6,0,0,2217,0,0,0,1,9,0
0,0,1,9,0,0,0,1,0,0
0,0,1,0,0,1,0,2,597,120
1,0,2,597,120,1,0,0,84,0
1,0,0,84,0,0,0,1,0,0
0,0,1,0,0,0,0,1,76,5
0,0,1,76,5,0,0,1,166,188
0,0,1,166,188,0,0,1,50,27
0,0,1,50,27,0,0,1,11,7
0,0,1,11,7,0,0,2,6,4
0,0,2,6,4,0,0,1,80,62
0,0,1,80,62,0,0,8,74,112
0,0,8,74,112,0,0,1,14,8
0,0,1,14,8,0,0,7,76,29
0,0,7,76,29,0,0,2,117,8
0,0,2,117,8,0,0,2,27,18
0,0,2,27,18,1,0,0,17,0
1,0,0,17,0,1,0,0,55,0
1,0,0,55,0,0,0,1,2,2
0,0,1,2,2,0,0,2,26,16
0,0,2,26,16,6,0,9,1102,902
6,0,9,1102,902,0,0,14,23,27
0,0,14,23,27,0,0,1,3,1
0,0,1,3,1,0,0,1,8,1
0,0,1,8,1,0,0,1,0,0
0,0,1,0,0,3,0,0,89,0
3,0,0,89,0,9,0,0,181,0
9,0,0,181,0,0,0,1,13,10
0,0,1,13,10,0,0,1,1,2
0,0,1,1,2,0,0,1,2,0
0,0,1,2,0,0,0,1,34,25
0,0,1,34,25,0,0,1,0,0
0,0,1,0,0,0,0,1,4,1
0,0,1,4,1,0,0,2,4,27
0,0,2,4,27,0,0,1,31,5
0,0,1,31,5,0,0,1,8,3
0,0,1,8,3,0,0,1,3,3
0,0,1,3,3,0,0,1,6,3
0,0,1,6,3,0,0,10,36,28
0,0,10,36,28,0,0,1,0,0
0,0,1,0,0,0,0,1,21,17
0,0,1,21,17,0,0,1,7,7
0,0,1,7,7,0,0,1,11,7
0,0,1,11,7,0,0,1,89,93
0,0,1,89,93,0,0,12,42,64
0,0,12,42,64,5,0,0,274,0
5,0,0,274,0,0,0,2,21,14
0,0,2,21,14,0,0,16,278,196
0,0,16,278,196,0,0,4,4,28
0,0,4,4,28,0,0,1,4,2
0,0,1,4,2,0,0,2,25,53
0,0,2,25,53,0,0,1,5,0
0,0,1,5,0,0,0,1,16,1
0,0,1,16,1,0,0,4,52,44
0,0,4,52,44,0,0,1,1,4
0,0,1,1,4,0,0,1,2,2
0,0,1,2,2,0,0,1,13,5
